Index,publisher,Impact,age,text_embeddings1,text_embeddings2,text_embeddings3,text_embeddings4,text_embeddings5,text_embeddings6,text_embeddings7,text_embeddings8,text_embeddings9,text_embeddings10,text_embeddings11,text_embeddings12,text_embeddings13,text_embeddings14,text_embeddings15,text_embeddings16,text_embeddings17,text_embeddings18,text_embeddings19,text_embeddings20,text_embeddings21,text_embeddings22,text_embeddings23,text_embeddings24,text_embeddings25,text_embeddings26,text_embeddings27,text_embeddings28,text_embeddings29,text_embeddings30,text_embeddings31,text_embeddings32,text_embeddings33,text_embeddings34,text_embeddings35,text_embeddings36,text_embeddings37,text_embeddings38,text_embeddings39,text_embeddings40,text_embeddings41,text_embeddings42,text_embeddings43,text_embeddings44,text_embeddings45,text_embeddings46,text_embeddings47,text_embeddings48,text_embeddings49,text_embeddings50,text_embeddings51,text_embeddings52,text_embeddings53,text_embeddings54,text_embeddings55,text_embeddings56,text_embeddings57,text_embeddings58,text_embeddings59,text_embeddings60,text_embeddings61,text_embeddings62,text_embeddings63,text_embeddings64,text_embeddings65,text_embeddings66,text_embeddings67,text_embeddings68,text_embeddings69,text_embeddings70,text_embeddings71,text_embeddings72,text_embeddings73,text_embeddings74,text_embeddings75,text_embeddings76,text_embeddings77,text_embeddings78,text_embeddings79,text_embeddings80,text_embeddings81,text_embeddings82,text_embeddings83,text_embeddings84,text_embeddings85,text_embeddings86,text_embeddings87,text_embeddings88,text_embeddings89,text_embeddings90,text_embeddings91,text_embeddings92,text_embeddings93,text_embeddings94,text_embeddings95,text_embeddings96,text_embeddings97,text_embeddings98,text_embeddings99,text_embeddings100,text_embeddings101,text_embeddings102,text_embeddings103,text_embeddings104,text_embeddings105,text_embeddings106,text_embeddings107,text_embeddings108,text_embeddings109,text_embeddings110,text_embeddings111,text_embeddings112,text_embeddings113,text_embeddings114,text_embeddings115,text_embeddings116,text_embeddings117,text_embeddings118,text_embeddings119,text_embeddings120,text_embeddings121,text_embeddings122,text_embeddings123,text_embeddings124,text_embeddings125,text_embeddings126,text_embeddings127,text_embeddings128,text_embeddings129,text_embeddings130,text_embeddings131,text_embeddings132,text_embeddings133,text_embeddings134,text_embeddings135,text_embeddings136,text_embeddings137,text_embeddings138,text_embeddings139,text_embeddings140,text_embeddings141,text_embeddings142,text_embeddings143,text_embeddings144,text_embeddings145,text_embeddings146,text_embeddings147,text_embeddings148,text_embeddings149,text_embeddings150,text_embeddings151,text_embeddings152,text_embeddings153,text_embeddings154,text_embeddings155,text_embeddings156,text_embeddings157,text_embeddings158,text_embeddings159,text_embeddings160,text_embeddings161,text_embeddings162,text_embeddings163,text_embeddings164,text_embeddings165,text_embeddings166,text_embeddings167,text_embeddings168,text_embeddings169,text_embeddings170,text_embeddings171,text_embeddings172,text_embeddings173,text_embeddings174,text_embeddings175,text_embeddings176,text_embeddings177,text_embeddings178,text_embeddings179,text_embeddings180,text_embeddings181,text_embeddings182,text_embeddings183,text_embeddings184,text_embeddings185,text_embeddings186,text_embeddings187,text_embeddings188,text_embeddings189,text_embeddings190,text_embeddings191,text_embeddings192,text_embeddings193,text_embeddings194,text_embeddings195,text_embeddings196,text_embeddings197,text_embeddings198,text_embeddings199,text_embeddings200,text_embeddings201,text_embeddings202,text_embeddings203,text_embeddings204,text_embeddings205,text_embeddings206,text_embeddings207,text_embeddings208,text_embeddings209,text_embeddings210,text_embeddings211,text_embeddings212,text_embeddings213,text_embeddings214,text_embeddings215,text_embeddings216,text_embeddings217,text_embeddings218,text_embeddings219,text_embeddings220,text_embeddings221,text_embeddings222,text_embeddings223,text_embeddings224,text_embeddings225,text_embeddings226,text_embeddings227,text_embeddings228,text_embeddings229,text_embeddings230,text_embeddings231,text_embeddings232,text_embeddings233,text_embeddings234,text_embeddings235,text_embeddings236,text_embeddings237,text_embeddings238,text_embeddings239,text_embeddings240,text_embeddings241,text_embeddings242,text_embeddings243,text_embeddings244,text_embeddings245,text_embeddings246,text_embeddings247,text_embeddings248,text_embeddings249,text_embeddings250,text_embeddings251,text_embeddings252,text_embeddings253,text_embeddings254,text_embeddings255,text_embeddings256,text_embeddings257,text_embeddings258,text_embeddings259,text_embeddings260,text_embeddings261,text_embeddings262,text_embeddings263,text_embeddings264,text_embeddings265,text_embeddings266,text_embeddings267,text_embeddings268,text_embeddings269,text_embeddings270,text_embeddings271,text_embeddings272,text_embeddings273,text_embeddings274,text_embeddings275,text_embeddings276,text_embeddings277,text_embeddings278,text_embeddings279,text_embeddings280,text_embeddings281,text_embeddings282,text_embeddings283,text_embeddings284,text_embeddings285,text_embeddings286,text_embeddings287,text_embeddings288,text_embeddings289,text_embeddings290,text_embeddings291,text_embeddings292,text_embeddings293,text_embeddings294,text_embeddings295,text_embeddings296,text_embeddings297,text_embeddings298,text_embeddings299,text_embeddings300,text_embeddings301,text_embeddings302,text_embeddings303,text_embeddings304,text_embeddings305,text_embeddings306,text_embeddings307,text_embeddings308,text_embeddings309,text_embeddings310,text_embeddings311,text_embeddings312,text_embeddings313,text_embeddings314,text_embeddings315,text_embeddings316,text_embeddings317,text_embeddings318,text_embeddings319,text_embeddings320,text_embeddings321,text_embeddings322,text_embeddings323,text_embeddings324,text_embeddings325,text_embeddings326,text_embeddings327,text_embeddings328,text_embeddings329,text_embeddings330,text_embeddings331,text_embeddings332,text_embeddings333,text_embeddings334,text_embeddings335,text_embeddings336,text_embeddings337,text_embeddings338,text_embeddings339,text_embeddings340,text_embeddings341,text_embeddings342,text_embeddings343,text_embeddings344,text_embeddings345,text_embeddings346,text_embeddings347,text_embeddings348,text_embeddings349,text_embeddings350,text_embeddings351,text_embeddings352,text_embeddings353,text_embeddings354,text_embeddings355,text_embeddings356,text_embeddings357,text_embeddings358,text_embeddings359,text_embeddings360,text_embeddings361,text_embeddings362,text_embeddings363,text_embeddings364,text_embeddings365,text_embeddings366,text_embeddings367,text_embeddings368,text_embeddings369,text_embeddings370,text_embeddings371,text_embeddings372,text_embeddings373,text_embeddings374,text_embeddings375,text_embeddings376,text_embeddings377,text_embeddings378,text_embeddings379,text_embeddings380,text_embeddings381,text_embeddings382,text_embeddings383,text_embeddings384,category_0,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,category_10,category_11,category_12,category_13,category_14,category_15,category_16,category_17,category_18,category_19,category_20,category_21,category_22,category_23,category_24,category_25,category_26,category_27,category_28,category_29,category_30,category_31,category_32,category_33,category_34,category_35,category_36,category_37,category_38,category_39,category_40,category_41,category_42,category_43,category_44,category_45,category_46,category_47,category_48,category_49,category_50,category_51,category_52,category_53,category_54,category_55,category_56,category_57,category_58,category_59,category_60,category_61,category_62,category_63,category_64,category_65,category_66,category_67,category_68,category_69,category_70,category_71,category_72,category_73,category_74,category_75,category_76,category_77,category_78,category_79,category_80,category_81,category_82,category_83,category_84,category_85,category_86,category_87,category_88,category_89,category_90,category_91,category_92,category_93,category_94,category_95,category_96,category_97,category_98,category_99,category_100,category_101,category_102,title_word_count,title_avg_word_length,char_count,contains_digits,contains_uppercase,contains_punctuation,sentiment_score
161266,Profile Books,827.6116135566357,12,-0.07005858421325684,-0.26732030510902405,-0.2201048582792282,-0.5718851089477539,0.02484138309955597,-0.20171894133090973,0.6419297456741333,-0.12849107384681702,0.09112433344125748,0.3751429319381714,-0.0903400182723999,0.34271812438964844,0.2567789554595947,0.03349738568067551,0.15567946434020996,0.18384580314159393,0.21103617548942566,-0.49224573373794556,-0.40404295921325684,-0.7054843902587891,-0.33735954761505127,-0.35961493849754333,-0.0551978163421154,-0.2661595344543457,-0.2149822860956192,0.19340771436691284,-0.007959248498082161,-0.19861268997192383,-0.40620169043540955,-0.1152852401137352,-0.16651111841201782,0.01617504470050335,0.6201422810554504,-0.13159644603729248,-0.0909472405910492,0.6190945506095886,-0.19455097615718842,0.10216746479272842,-0.21146389842033386,-0.31189706921577454,0.15694667398929596,-0.061240240931510925,-0.5074779391288757,0.015028299763798714,-0.044089823961257935,0.11347553133964539,0.041070129722356796,-0.2991149425506592,-0.3953225910663605,-0.2658775746822357,-0.1627974510192871,-0.08238594979047775,0.2813074290752411,0.32979297637939453,0.363030344247818,0.49247968196868896,0.27175429463386536,0.22751358151435852,-0.1706978678703308,-0.3134687840938568,-0.0506642647087574,-0.2364475429058075,-0.41995012760162354,0.2623797059059143,0.6703411936759949,-0.003562093246728182,-0.005205666180700064,0.0493440218269825,-0.6495668888092041,0.059178393334150314,-0.15838782489299774,-0.23782028257846832,-0.06602975726127625,0.473675936460495,-0.020057933405041695,-0.05112475901842117,0.34964287281036377,-0.25560304522514343,0.3329417407512665,0.2503245770931244,0.19233836233615875,-0.1438223421573639,-0.16509296000003815,0.17996345460414886,-0.026463888585567474,-0.11943501979112625,0.05588134005665779,-0.4051314890384674,0.5533552765846252,0.049965519458055496,-0.29831501841545105,-0.022279351949691772,0.40778848528862,-0.12693458795547485,0.31365883350372314,0.10793159902095795,-0.026591293513774872,-0.05126053839921951,-0.17724737524986267,-0.05490243807435036,0.044836923480033875,0.018650345504283905,0.3624734878540039,-0.4430164098739624,0.23718343675136566,-0.2527853548526764,0.2330632507801056,0.6279745697975159,-0.1695581078529358,0.0555415078997612,-0.5149931907653809,0.19258874654769897,-0.2996709644794464,-0.4994393587112427,0.10417012125253677,0.3522780239582062,-0.48780357837677,0.24521419405937195,0.3562191128730774,-0.19465738534927368,0.05171175301074982,0.29937347769737244,0.20292524993419647,0.21629598736763,-0.11055836826562881,0.537545919418335,-0.4034113883972168,0.28656262159347534,-0.584319531917572,-0.03744441270828247,-0.09002690017223358,0.07336511462926865,-0.1001959964632988,0.3275150954723358,0.14536312222480774,0.13946965336799622,0.3447788953781128,0.24302609264850616,0.35597413778305054,0.26453864574432373,0.13806959986686707,0.07447987794876099,0.3646169900894165,0.03634640574455261,-0.16649959981441498,0.5016030073165894,0.008682836778461933,-0.0683513879776001,-0.027169615030288696,0.2685416638851166,-0.20719824731349945,0.35840940475463867,0.3118630349636078,0.05513457953929901,0.0839875116944313,0.03456759452819824,0.3208829462528229,0.004336664918810129,0.23167327046394348,0.10861934721469879,-0.406530499458313,0.05417288467288017,-0.0902518704533577,-0.15079039335250854,-0.5409283638000488,-0.00878228060901165,0.045320525765419006,-0.17855671048164368,-0.6509671807289124,0.07574817538261414,-0.019075416028499603,-0.052803244441747665,-0.022962914779782295,0.05364027991890907,-0.07549777626991272,-0.1758939027786255,0.22466738522052765,0.29666078090667725,-0.025817709043622017,-0.1207684800028801,0.38264334201812744,0.016207462176680565,-0.20381416380405426,-0.0890311673283577,0.10077235847711563,-0.08791710436344147,0.2954167425632477,-0.06980160623788834,0.22115467488765717,-0.3090788424015045,-0.5241649150848389,0.09829950332641602,0.35954758524894714,-0.04040812700986862,0.05413270741701126,-0.1310552954673767,0.339495986700058,0.13490739464759827,-0.03524508699774742,0.07146961241960526,-0.011591162532567978,0.38233160972595215,-0.05915311351418495,-0.06551534682512283,0.1283506453037262,0.3885543644428253,-0.36347079277038574,0.2809090316295624,-0.3914855122566223,0.0675562247633934,-0.06477430462837219,0.07069775462150574,-0.12121666967868805,0.10128282010555267,0.2458408921957016,-0.09794806689023972,-0.360821932554245,0.6853272914886475,-0.016915520653128624,0.07010863721370697,-0.162570983171463,0.7451528310775757,0.22847189009189606,-0.4983288049697876,-0.11082026362419128,-0.04831964150071144,-0.10896863043308258,-0.17397920787334442,0.11536625772714615,-0.15017791092395782,-0.18941949307918549,-0.45763111114501953,0.08034464716911316,0.25693538784980774,-0.6156793832778931,0.2489580363035202,-0.20650921761989594,0.16116946935653687,-0.7640693783760071,0.13896173238754272,0.1545894742012024,-0.7020071148872375,-0.045841071754693985,0.22234109044075012,-0.37980133295059204,0.57137131690979,-0.4075518846511841,0.3771616816520691,-0.37174415588378906,0.28666359186172485,-0.18625399470329285,0.04330923780798912,0.20132629573345184,0.2291785627603531,-0.28760242462158203,-0.2298002541065216,-0.14556923508644104,0.10868272930383682,-0.40043190121650696,-0.06121465191245079,-0.014317529276013374,-0.121803417801857,0.2216596007347107,0.34681493043899536,0.23566752672195435,-0.26876193284988403,-0.3967825472354889,-0.05316072329878807,0.012602214701473713,0.20889343321323395,0.14142721891403198,-0.5619535446166992,-0.27011650800704956,-0.2800191342830658,-0.21463216841220856,-0.2213793396949768,0.29694244265556335,-0.22934357821941376,0.042567767202854156,0.39624905586242676,0.4982803761959076,-0.15552183985710144,-0.37335076928138733,-0.028165889903903008,0.5659281015396118,0.44751250743865967,0.08662436902523041,0.2669645845890045,-0.34201696515083313,0.3584531545639038,0.2043912708759308,-0.05889192596077919,-0.3470323085784912,-0.3933233618736267,-0.07984961569309235,0.06833567470312119,-0.9195154905319214,-0.23523317277431488,-0.094930499792099,0.2767139673233032,0.28413477540016174,-0.34666964411735535,-0.13483186066150665,-0.06443284451961517,-0.036165423691272736,-0.018998507410287857,-0.24802738428115845,0.09759758412837982,-0.48592785000801086,0.19371019303798676,0.014002510346472263,-0.09493749588727951,-0.06932520866394043,-0.39721769094467163,-0.10669919848442078,-0.16499534249305725,-0.5501158833503723,0.15115724503993988,-0.12429070472717285,-0.09969736635684967,-0.12015737593173981,-0.07717809081077576,0.23914776742458344,-0.13544373214244843,-0.011859213002026081,0.08799989521503448,0.20695629715919495,0.2019667774438858,-0.09211394190788269,0.1888321191072464,-0.07997095584869385,0.0017915500793606043,-0.19533057510852814,-0.04616264998912811,0.29920440912246704,0.012938485480844975,-0.24077050387859344,0.5066297054290771,-0.19372744858264923,-0.044390540570020676,0.5046591758728027,0.26526975631713867,-0.28106608986854553,-0.08273650705814362,-0.13376198709011078,-0.05402260273694992,0.24126148223876953,0.14037105441093445,0.20701399445533752,-0.23854930698871613,0.052404437214136124,0.3018379509449005,0.023635055869817734,0.23281079530715942,0.11005419492721558,-0.3955823481082916,0.04729875922203064,-0.16113883256912231,0.08900725096464157,-0.07339085638523102,0.31971806287765503,0.45157405734062195,0.10779206454753876,0.4212283790111542,-0.4930908977985382,0.36590614914894104,-0.19407667219638824,0.12148033082485199,0.04350871965289116,0.16719964146614075,0.05734075978398323,0.07384311407804489,0.3704785704612732,0.2873307466506958,0.2819339334964752,0.27722012996673584,0.28372877836227417,-0.13442650437355042,-0.08108758926391602,0.2944231927394867,-0.008896691724658012,-0.2267981320619583,0.5738014578819275,0.19238699972629547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5.909090909090909,65,0,1,1,0.0
161267,"Farrar, Straus and Giroux",831.0666668926963,23,0.3643709123134613,0.2913241386413574,0.011738848872482777,-0.19988036155700684,0.05456291884183884,0.34488028287887573,0.2014276087284088,-0.5164670348167419,-0.13485030829906464,0.31922632455825806,0.4275527000427246,-0.21389803290367126,0.30651313066482544,-0.03240720182657242,-0.04846843332052231,-0.0338321328163147,0.35637930035591125,0.059109777212142944,-0.6231439113616943,-0.5391317009925842,0.3194710612297058,-0.13083618879318237,-0.05806363746523857,0.10480716079473495,0.022681428119540215,-0.19037693738937378,-0.34143009781837463,-0.04305218532681465,0.40000876784324646,-0.31495553255081177,0.14334459602832794,-0.19329385459423065,0.435028612613678,-0.10987599939107895,-1.0041707754135132,0.1028907299041748,0.2674040198326111,-0.14470243453979492,-0.2280678004026413,-0.19086061418056488,-0.40130844712257385,-0.2235260307788849,-0.25536128878593445,0.1394386738538742,-0.26699331402778625,-0.39807870984077454,0.09664830565452576,0.21331600844860077,-0.34624701738357544,0.30610454082489014,0.40533843636512756,-0.11316078901290894,-0.04874194413423538,-0.03190592676401138,0.06417913734912872,0.19696451723575592,0.32386210560798645,0.08775987476110458,0.26820892095565796,-0.11489827930927277,-0.34887343645095825,0.39283713698387146,-0.5988532900810242,0.6932722926139832,-0.3251626491546631,0.0919424295425415,-0.3044484257698059,0.3032570481300354,-0.8552061319351196,0.47144466638565063,0.17091116309165955,-0.6014454364776611,0.18552765250205994,0.030571136623620987,0.18572916090488434,0.021558372303843498,-0.40884852409362793,-0.290937215089798,-0.3192266821861267,0.3086797595024109,0.4984475076198578,-0.26204419136047363,-0.27140012383461,0.03562863916158676,0.32163986563682556,-0.1030007153749466,-0.1485644280910492,0.20820848643779755,0.6619027853012085,-0.042097438126802444,-0.09035968780517578,0.3835325539112091,0.7535921335220337,0.025574710220098495,0.2351575791835785,0.09714516252279282,-0.17283634841442108,-0.0467061884701252,-0.05151570960879326,0.22331330180168152,-0.320235013961792,0.28150010108947754,-0.3936309218406677,-0.09725383669137955,-0.3767244219779968,-0.29271095991134644,0.2345634251832962,-0.011900879442691803,-0.38268381357192993,-0.26166611909866333,-0.31141752004623413,-0.3719620108604431,-0.23826643824577332,-0.02594834938645363,0.31731027364730835,0.4186735153198242,-0.19589047133922577,0.26632028818130493,0.31843388080596924,-0.663122832775116,0.5310656428337097,0.16978801786899567,0.08632215112447739,0.14240629971027374,0.4463549554347992,0.4497857093811035,0.2113722860813141,0.2703627645969391,-0.5662629008293152,0.27858465909957886,0.10126453638076782,0.44321250915527344,0.2764970660209656,0.2506701648235321,-0.18666547536849976,-0.18044015765190125,-0.23670744895935059,-0.15194520354270935,0.08480677753686905,0.44497179985046387,-0.3542635440826416,0.4889761805534363,0.044027261435985565,0.41628432273864746,0.20968258380889893,0.05243884399533272,0.15078836679458618,0.2316083163022995,0.41485461592674255,0.13862937688827515,-0.170721173286438,-0.12123080343008041,-0.035933058708906174,-0.006649713031947613,0.1839888095855713,0.1308104246854782,0.17722386121749878,0.176301509141922,-0.00037126539973542094,-0.12161178886890411,-0.1234813928604126,-0.18248066306114197,0.18080949783325195,0.27432185411453247,-0.06428264081478119,-0.324105441570282,0.2874990403652191,0.27273479104042053,-0.16282537579536438,0.08055821806192398,0.025116484612226486,-0.013066667132079601,-0.11223270744085312,0.18923959136009216,-0.11096055805683136,0.08097503334283829,0.14519600570201874,0.4166785776615143,-0.19824182987213135,-0.2031303197145462,0.23832020163536072,-0.37103158235549927,0.24444404244422913,0.2664225101470947,-0.5196624994277954,0.8994153738021851,-0.11669476330280304,-0.250627338886261,-0.2403542697429657,0.3824235796928406,0.1311793029308319,0.29770028591156006,-0.08707179874181747,0.29831594228744507,-0.18068894743919373,-0.30181756615638733,0.45389628410339355,-0.569786548614502,-0.5417829155921936,-0.07846272736787796,-0.45723477005958557,0.02772998809814453,-0.05960562080144882,-0.13280557096004486,0.5772917866706848,0.1834353804588318,0.3621281683444977,0.2776339650154114,-0.7629976272583008,0.1946636289358139,-0.4103322923183441,0.3763098120689392,0.7473291158676147,0.2304152250289917,0.5940691828727722,0.09826049208641052,0.3049446940422058,0.1356947273015976,-0.16113702952861786,-0.062057990580797195,0.15012313425540924,-0.7294579744338989,0.25705039501190186,-0.4869198799133301,0.17202600836753845,-0.22778896987438202,-0.12367186695337296,0.48625484108924866,0.30814141035079956,-0.06045329570770264,-0.34544217586517334,-0.2511397898197174,0.37451690435409546,-0.2852168679237366,-0.11130175739526749,-0.17832845449447632,0.5906597375869751,-0.02133888006210327,-0.37106409668922424,0.15610571205615997,-0.33531254529953003,0.005912907421588898,-0.08850856125354767,0.38039201498031616,-0.47698402404785156,-0.2550596594810486,-0.24716100096702576,0.4702557921409607,-0.3325532078742981,0.17711904644966125,-0.8414007425308228,0.2156260460615158,-0.07841517776250839,0.06377431005239487,-0.3683534264564514,-0.3972916007041931,-0.5945377945899963,-0.3506401479244232,-0.44962459802627563,0.18820026516914368,0.10557293891906738,0.19178222119808197,-0.19864514470100403,1.1488401889801025,-0.4281567931175232,0.027106914669275284,-0.5454354882240295,0.4153748154640198,-0.637723982334137,-0.23391596972942352,-0.016323745250701904,-0.5600996613502502,-0.3042314350605011,-0.29021531343460083,-0.20794594287872314,0.05416768789291382,0.1933310478925705,-0.16161444783210754,0.11332613229751587,-0.3747004270553589,0.38626110553741455,-0.723621666431427,-0.12314598262310028,0.3286001980304718,-0.15963302552700043,0.19871076941490173,-0.04678058624267578,0.018704650923609734,0.010187437757849693,0.0853559747338295,0.25452300906181335,0.6844574213027954,-0.45281705260276794,0.012561358511447906,-0.0882796198129654,-0.2630850374698639,-0.004221809096634388,-0.2801559567451477,0.04745151475071907,-0.1309790015220642,-0.03590987250208855,0.5271583199501038,0.04869692772626877,0.04479224234819412,-0.1281423270702362,-0.09325685352087021,-0.1879032850265503,-0.6161238551139832,0.3005921244621277,-0.1783185750246048,-0.08763489872217178,-0.13031169772148132,0.3641439378261566,0.15710897743701935,0.22948375344276428,0.014891944825649261,-0.17777428030967712,-0.021522153168916702,0.1860273778438568,0.1417113095521927,-0.4811488687992096,0.34619393944740295,-0.1030140146613121,0.31870895624160767,0.265086829662323,0.1887156069278717,-0.10798410326242447,-0.5968254804611206,-0.3065951466560364,-0.539560079574585,0.44800034165382385,-0.08573052287101746,0.33599501848220825,-0.26262110471725464,-0.10133850574493408,-0.043662913143634796,0.17349262535572052,0.7763254046440125,-0.5680416822433472,0.030622195452451706,0.4601837992668152,0.3176915645599365,0.372887521982193,-0.5572047233581543,-0.3694726228713989,0.20639725029468536,-0.45515918731689453,-0.42498359084129333,-0.4027135968208313,0.018036415800452232,-0.024119224399328232,0.3666141629219055,-0.37966856360435486,-0.6958572268486023,0.4061299264431,0.20266816020011902,0.04688345640897751,0.016725141555070877,-0.5311386585235596,-0.18172287940979004,0.1757914274930954,0.14501360058784485,-0.3828156590461731,0.36064109206199646,0.1768249124288559,0.15789924561977386,0.19301998615264893,0.13310304284095764,-0.19092044234275818,-0.14863628149032593,0.10764174163341522,0.11235381662845612,0.40027323365211487,0.32262668013572693,-0.2451396882534027,0.21315757930278778,0.41731029748916626,0.44985994696617126,-0.20890700817108154,0.6225387454032898,0.5951732397079468,-0.10357566177845001,0.5796250104904175,-0.5112906694412231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.5,45,0,1,1,0.0
